Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
13049.0,64,4,1408.24,2,2,3,7,Potential Loyalists
13050.0,15,35,12344.53,4,4,4,12,Champions
13051.0,579,2,155.8,1,1,1,3,Hibernating
13052.0,212,7,3168.53,2,3,3,8,At Risk High-Value
13055.0,78,4,2321.11,2,2,3,7,Potential Loyalists
13057.0,530,3,722.09,1,1,2,4,Needs Attention
13058.0,25,3,271.40000000000003,3,1,1,5,Promising
13059.0,250,10,2303.17,1,4,3,8,At Risk High-Value
13064.0,13,6,1680.74,4,3,3,10,Champions
13065.0,373,5,1260.91,1,3,2,6,Promising
13066.0,24,2,470.8,3,1,1,5,Promising
13067.0,82,3,508.51,2,1,1,4,Hibernating
13068.0,10,2,344.0,4,1,1,6,Promising
13069.0,1,38,9683.13,4,4,4,12,Champions
13070.0,192,4,751.7,2,2,2,6,Potential Loyalists
13073.0,411,2,418.08,1,1,1,3,Hibernating
13074.0,511,4,1378.74,1,2,2,5,Needs Attention
13077.0,1,11,3064.67,4,4,3,11,Champions
13078.0,3,57,29532.45,4,4,4,12,Champions
13079.0,4,6,419.18,4,3,1,8,Loyal High-Value
13080.0,179,4,280.73,2,2,1,5,Hibernating
13081.0,12,28,59205.15,4,4,4,12,Champions
13082.0,126,21,7335.75,2,4,4,10,At Risk High-Value
13083.0,4,3,395.43,4,1,1,6,Promising
13085.0,158,8,2433.28,2,3,3,8,At Risk High-Value
13089.0,3,203,116737.86,4,4,4,12,Champions
13090.0,9,24,14103.09,4,4,4,12,Champions
13091.0,28,3,2321.82,3,1,3,7,New Customers
13092.0,71,12,2140.28,2,4,3,9,At Risk High-Value
13093.0,276,55,54943.65,1,4,4,9,At Risk High-Value
13094.0,21,13,2433.1200000000003,3,4,3,10,Champions
13097.0,33,28,13389.22,3,4,4,11,Champions
13098.0,1,28,28882.44,4,4,4,12,Champions
13101.0,234,4,695.4,1,2,1,4,Hibernating
13102.0,1,37,11696.92,4,4,4,12,Champions
13103.0,40,3,709.64,3,1,2,6,New Customers
13104.0,3,9,1709.1,4,3,3,10,Champions
13106.0,133,2,603.46,2,1,1,4,Hibernating
13107.0,44,9,5253.07,3,3,4,10,Champions
13108.0,373,2,1098.52,1,1,2,4,Needs Attention
13109.0,60,3,1134.03,3,1,2,6,New Customers
13110.0,31,12,2957.4700000000003,3,4,3,10,Champions
13113.0,1,37,18625.73,4,4,4,12,Champions
13115.0,12,10,5494.7,4,4,4,12,Champions
13117.0,22,18,2643.81,3,4,3,10,Champions
13118.0,20,9,2415.41,3,3,3,9,Champions
13122.0,94,2,922.39,2,1,2,5,Needs Attention
13123.0,473,2,506.75,1,1,1,3,Hibernating
13124.0,90,4,4782.45,2,2,4,8,Potential Loyalists
13126.0,5,13,3998.25,4,4,4,12,Champions
13129.0,452,2,233.25,1,1,1,3,Hibernating
13131.0,23,7,3313.77,3,3,4,10,Champions
13133.0,274,3,200.45000000000002,1,1,1,3,Hibernating
13134.0,86,6,2475.23,2,3,3,8,At Risk High-Value
13135.0,197,2,3371.45,2,1,4,7,Needs Attention
13136.0,56,13,6274.56,3,4,4,11,Champions
13137.0,11,16,7712.7,4,4,4,12,Champions
13138.0,22,7,1467.24,3,3,3,9,Champions
13139.0,16,8,8202.98,4,3,4,11,Champions
13140.0,108,5,1215.68,2,3,2,7,Potential Loyalists
13141.0,85,17,7668.58,2,4,4,10,At Risk High-Value
13144.0,333,2,135.35,1,1,1,3,Hibernating
13145.0,40,7,1423.52,3,3,3,9,Champions
13147.0,10,4,712.8000000000001,4,2,2,8,New Customers
13148.0,29,26,8621.81,3,4,4,11,Champions
13149.0,14,4,1676.06,4,2,3,9,New Customers
13150.0,484,3,449.96999999999997,1,1,1,3,Hibernating
13151.0,296,3,2580.7400000000002,1,1,3,5,Needs Attention
13152.0,417,7,2146.38,1,3,3,7,At Risk High-Value
13154.0,399,3,1624.84,1,1,3,5,Needs Attention
13155.0,33,6,1750.18,3,3,3,9,Champions
13156.0,385,3,1586.54,1,1,3,5,Needs Attention
13157.0,49,9,5687.36,3,3,4,10,Champions
13158.0,95,5,1508.18,2,3,3,8,At Risk High-Value
13159.0,9,4,1437.85,4,2,3,9,New Customers
13161.0,313,2,478.88,1,1,1,3,Hibernating
13162.0,122,16,9275.49,2,4,4,10,At Risk High-Value
13164.0,569,2,372.2,1,1,1,3,Hibernating
13165.0,46,3,1451.16,3,1,3,7,New Customers
13166.0,283,2,884.18,1,1,2,4,Needs Attention
13167.0,19,5,1125.15,4,3,2,9,Loyal High-Value
13168.0,36,5,1875.31,3,3,3,9,Champions
13169.0,64,3,840.08,2,1,2,5,Needs Attention
13171.0,22,3,468.41,3,1,1,5,Promising
13173.0,4,11,2639.35,4,4,3,11,Champions
13174.0,16,12,9494.84,4,4,4,12,Champions
13175.0,582,2,831.45,1,1,2,4,Needs Attention
13177.0,65,2,512.2,2,1,1,4,Hibernating
13178.0,26,21,14059.19,3,4,4,11,Champions
13183.0,8,15,7036.18,4,4,4,12,Champions
13184.0,15,10,1701.29,4,4,3,11,Champions
13186.0,40,3,1575.89,3,1,3,7,New Customers
13187.0,337,4,367.01,1,2,1,4,Hibernating
13189.0,19,2,260.68,4,1,1,6,Promising
13190.0,544,3,570.66,1,1,1,3,Hibernating
13192.0,95,6,2558.58,2,3,3,8,At Risk High-Value
13194.0,136,2,472.78,2,1,1,4,Hibernating
13196.0,11,7,3068.84,4,3,3,10,Champions
13198.0,10,8,4974.2300000000005,4,3,4,11,Champions
13199.0,4,67,16432.89,4,4,4,12,Champions
13200.0,19,4,870.09,4,2,2,8,New Customers
13201.0,502,4,1240.6100000000001,1,2,2,5,Needs Attention
13202.0,394,7,1580.3,1,3,3,7,At Risk High-Value
13203.0,10,10,2648.25,4,4,3,11,Champions
13206.0,400,13,8377.32,1,4,4,9,At Risk High-Value
13207.0,15,4,535.86,4,2,1,7,Promising
13208.0,59,9,1988.5,3,3,3,9,Champions
13209.0,30,13,8509.51,3,4,4,11,Champions
13211.0,10,10,2729.32,4,4,3,11,Champions
13212.0,20,3,788.08,3,1,2,6,New Customers
13213.0,57,11,3851.52,3,4,4,11,Champions
13214.0,418,7,3264.23,1,3,4,8,At Risk High-Value
13217.0,122,4,666.48,2,2,1,5,Hibernating
13220.0,78,5,1336.0900000000001,2,3,2,7,Potential Loyalists
13221.0,240,2,847.41,1,1,2,4,Needs Attention
13223.0,200,6,969.1200000000001,2,3,2,7,Potential Loyalists
13224.0,60,2,2155.95,3,1,3,7,New Customers
13225.0,3,16,16260.07,4,4,4,12,Champions
13226.0,273,2,312.46,1,1,1,3,Hibernating
13230.0,4,30,6360.78,4,4,4,12,Champions
13232.0,13,7,1357.6,4,3,2,9,Loyal High-Value
13233.0,74,4,1176.46,2,2,2,6,Potential Loyalists
13234.0,673,2,356.95,1,1,1,3,Hibernating
13236.0,25,2,744.85,3,1,2,6,New Customers
13238.0,17,6,1006.63,4,3,2,9,Loyal High-Value
13239.0,262,5,1594.69,1,3,3,7,At Risk High-Value
13240.0,96,8,1738.52,2,3,3,8,At Risk High-Value
13242.0,112,7,699.4,2,3,1,6,Promising
13243.0,203,5,1278.04,2,3,2,7,Potential Loyalists
13245.0,51,2,989.22,3,1,2,6,New Customers
13246.0,18,11,3387.43,4,4,4,12,Champions
13247.0,18,4,501.12,4,2,1,7,Promising
13248.0,125,2,465.68,2,1,1,4,Hibernating
13249.0,92,9,1608.93,2,3,3,8,At Risk High-Value
13250.0,461,2,256.04,1,1,1,3,Hibernating
13252.0,394,2,399.3,1,1,1,3,Hibernating
13253.0,157,4,2951.11,2,2,3,7,Potential Loyalists
13255.0,9,3,904.46,4,1,2,7,New Customers
13258.0,12,5,1035.18,4,3,2,9,Loyal High-Value
13259.0,62,9,1433.38,2,3,3,8,At Risk High-Value
13261.0,269,2,944.1,1,1,2,4,Needs Attention
13262.0,263,3,573.45,1,1,1,3,Hibernating
13263.0,1,39,8704.69,4,4,4,12,Champions
13265.0,53,5,2107.66,3,3,3,9,Champions
13266.0,11,19,6135.04,4,4,4,12,Champions
13267.0,3,36,9758.26,4,4,4,12,Champions
13268.0,18,11,3214.69,4,4,3,11,Champions
13269.0,1,28,8891.7,4,4,4,12,Champions
13272.0,31,2,276.56,3,1,1,5,Promising
13275.0,384,2,241.66,1,1,1,3,Hibernating
13276.0,64,5,1939.26,2,3,3,8,At Risk High-Value
13277.0,16,7,523.3,4,3,1,8,Loyal High-Value
13278.0,41,4,1435.85,3,2,3,8,New Customers
13280.0,122,7,2322.63,2,3,3,8,At Risk High-Value
13282.0,18,4,1313.19,4,2,2,8,New Customers
13283.0,60,4,373.36,3,2,1,6,Promising
13285.0,23,6,3364.59,3,3,4,10,Champions
13287.0,603,3,781.59,1,1,2,4,Needs Attention
13288.0,443,5,927.61,1,3,2,6,Promising
13291.0,156,11,3320.84,2,4,4,10,At Risk High-Value
13292.0,39,5,994.51,3,3,2,8,Loyal High-Value
13293.0,392,6,1192.94,1,3,2,6,Promising
13294.0,190,3,1689.53,2,1,3,6,Needs Attention
13295.0,360,4,1101.97,1,2,2,5,Needs Attention
13296.0,137,6,792.51,2,3,2,7,Potential Loyalists
13297.0,8,7,4368.62,4,3,4,11,Champions
13299.0,268,3,1218.7,1,1,2,4,Needs Attention
13300.0,169,3,1285.51,2,1,2,5,Needs Attention
13301.0,104,4,618.09,2,2,1,5,Hibernating
13302.0,155,2,159.2,2,1,1,4,Hibernating
13304.0,351,4,1217.99,1,2,2,5,Needs Attention
13305.0,4,16,3754.71,4,4,4,12,Champions
13307.0,120,3,273.34,2,1,1,4,Hibernating
13308.0,23,4,1670.3700000000001,3,2,3,8,New Customers
13309.0,7,6,1706.3700000000001,4,3,3,10,Champions
13310.0,28,5,1541.2,3,3,3,9,Champions
13311.0,4,2,598.57,4,1,1,6,Promising
13313.0,22,12,3445.32,3,4,4,11,Champions
13314.0,2,3,775.94,4,1,2,7,New Customers
13316.0,37,10,13191.57,3,4,4,11,Champions
13317.0,66,19,6486.091,2,4,4,10,At Risk High-Value
13318.0,1,3,640.76,4,1,1,6,Promising
13319.0,5,58,22082.5,4,4,4,12,Champions
13320.0,78,6,2228.1,2,3,3,8,At Risk High-Value
13321.0,72,2,567.36,2,1,1,4,Hibernating
13323.0,3,5,787.85,4,3,2,9,Loyal High-Value
13324.0,36,18,10513.47,3,4,4,11,Champions
13327.0,39,20,9879.48,3,4,4,11,Champions
13329.0,32,8,5112.97,3,3,4,10,Champions
13330.0,93,6,2806.18,2,3,3,8,At Risk High-Value
13333.0,411,3,1015.74,1,1,2,4,Needs Attention
13334.0,82,5,6263.75,2,3,4,9,At Risk High-Value
13338.0,158,4,2445.62,2,2,3,7,Potential Loyalists
13340.0,45,12,22100.56,3,4,4,11,Champions
13344.0,68,3,2543.72,2,1,3,6,Needs Attention
13346.0,463,6,299.4,1,3,1,5,Promising
13350.0,16,2,979.12,4,1,2,7,New Customers
13357.0,257,5,3838.36,1,3,4,8,At Risk High-Value
13359.0,64,2,1043.31,2,1,2,5,Needs Attention
13360.0,432,4,1553.65,1,2,3,6,Needs Attention
13361.0,472,2,1450.5,1,1,3,5,Needs Attention
13362.0,9,7,5394.07,4,3,4,11,Champions
13363.0,18,3,1723.86,4,1,3,8,New Customers
13365.0,34,2,2225.37,3,1,3,7,New Customers
13368.0,257,4,1121.5,1,2,2,5,Needs Attention
13371.0,505,2,2297.66,1,1,3,5,Needs Attention
13373.0,61,6,7587.1900000000005,2,3,4,9,At Risk High-Value
13374.0,415,2,422.8,1,1,1,3,Hibernating
13375.0,89,2,1792.23,2,1,3,6,Needs Attention
13376.0,99,3,1019.76,2,1,2,5,Needs Attention
13377.0,397,2,1552.88,1,1,3,5,Needs Attention
13379.0,26,3,572.56,3,1,1,5,Promising
13381.0,32,12,8224.37,3,4,4,11,Champions
13382.0,281,5,1387.58,1,3,2,6,Promising
13384.0,31,11,6680.83,3,4,4,11,Champions
13386.0,414,2,835.46,1,1,2,4,Needs Attention
13388.0,131,3,1185.65,2,1,2,5,Needs Attention
13389.0,11,3,797.96,4,1,2,7,New Customers
13393.0,584,4,1131.45,1,2,2,5,Needs Attention
13394.0,2,19,6621.7,4,4,4,12,Champions
13395.0,185,3,1180.23,2,1,2,5,Needs Attention
13396.0,29,2,1360.99,3,1,2,6,New Customers
13397.0,73,10,3191.87,2,4,3,9,At Risk High-Value
13398.0,192,2,670.34,2,1,1,4,Hibernating
13399.0,464,3,275.4,1,1,1,3,Hibernating
13402.0,127,4,1535.13,2,2,3,7,Potential Loyalists
13403.0,18,3,229.5,4,1,1,6,Promising
13404.0,1,2,252.49,4,1,1,6,Promising
13405.0,74,6,1213.811,2,3,2,7,Potential Loyalists
13406.0,427,2,568.92,1,1,1,3,Hibernating
13407.0,579,3,2244.7,1,1,3,5,Needs Attention
13408.0,2,106,51733.462,4,4,4,12,Champions
13410.0,24,9,2201.96,3,3,3,9,Champions
13413.0,640,6,429.44,1,3,1,5,Promising
13414.0,134,6,2494.14,2,3,3,8,At Risk High-Value
13415.0,473,4,800.67,1,2,2,5,Needs Attention
13416.0,44,3,940.8000000000001,3,1,2,6,New Customers
13417.0,5,6,1669.49,4,3,3,10,Champions
13418.0,12,31,12233.6,4,4,4,12,Champions
13420.0,150,2,159.85,2,1,1,4,Hibernating
13421.0,40,8,4103.12,3,3,4,10,Champions
13425.0,108,5,3403.63,2,3,4,9,At Risk High-Value
13426.0,1,22,8167.38,4,4,4,12,Champions
13427.0,19,6,1006.53,4,3,2,9,Loyal High-Value
13428.0,10,3,499.98,4,1,1,6,Promising
13429.0,11,4,1006.8,4,2,2,8,New Customers
13430.0,19,2,679.45,4,1,1,6,Promising
13431.0,67,8,3316.24,2,3,4,9,At Risk High-Value
13432.0,571,2,439.1,1,1,1,3,Hibernating
13433.0,501,4,658.3199999999999,1,2,1,4,Hibernating
13434.0,74,5,1666.8600000000001,2,3,3,8,At Risk High-Value
13435.0,5,9,4475.2300000000005,4,3,4,11,Champions
13437.0,14,7,3408.06,4,3,4,11,Champions
13439.0,255,3,986.61,1,1,2,4,Needs Attention
13440.0,423,7,1295.25,1,3,2,6,Promising
13441.0,92,2,720.9,2,1,2,5,Needs Attention
13442.0,667,3,419.87,1,1,1,3,Hibernating
13443.0,449,6,1280.16,1,3,2,6,Promising
13444.0,374,2,631.6800000000001,1,1,1,3,Hibernating
13446.0,430,11,3881.89,1,4,4,9,At Risk High-Value
13447.0,23,3,1129.14,3,1,2,6,New Customers
13448.0,17,13,9240.87,4,4,4,12,Champions
13450.0,27,13,4120.04,3,4,4,11,Champions
13451.0,26,11,7190.92,3,4,4,11,Champions
13452.0,259,3,729.8,1,1,2,4,Needs Attention
13453.0,166,3,781.6899999999999,2,1,2,5,Needs Attention
13455.0,25,6,2905.93,3,3,3,9,Champions
13456.0,18,6,1766.72,4,3,3,10,Champions
13457.0,689,2,148.22,1,1,1,3,Hibernating
13458.0,7,16,11959.27,4,4,4,12,Champions
13459.0,625,2,1160.4099999999999,1,1,2,4,Needs Attention
13460.0,29,2,183.44,3,1,1,5,Promising
13461.0,39,6,4160.0,3,3,4,10,Champions
13462.0,253,5,1153.85,1,3,2,6,Promising
13464.0,58,6,3097.64,3,3,3,9,Champions
13465.0,446,2,931.12,1,1,2,4,Needs Attention
13466.0,184,5,1013.35,2,3,2,7,Potential Loyalists
13467.0,11,2,1083.71,4,1,2,7,New Customers
13468.0,2,72,13390.51,4,4,4,12,Champions
13470.0,99,2,165.0,2,1,1,4,Hibernating
13471.0,1,4,2531.58,4,2,3,9,New Customers
13472.0,464,2,592.24,1,1,1,3,Hibernating
13473.0,61,8,2657.7599999999998,2,3,3,8,At Risk High-Value
13474.0,236,3,663.79,1,2,1,4,Hibernating
13475.0,191,4,1431.78,2,2,3,7,Potential Loyalists
13476.0,179,5,2061.4700000000003,2,3,3,8,At Risk High-Value
13477.0,38,11,2834.17,3,4,3,10,Champions
13478.0,469,5,2215.78,1,3,3,7,At Risk High-Value
13479.0,201,4,851.37,2,2,2,6,Potential Loyalists
13480.0,417,2,627.82,1,1,1,3,Hibernating
13481.0,46,11,3830.84,3,4,4,11,Champions
13482.0,232,2,336.09,1,1,1,3,Hibernating
13484.0,241,3,790.72,1,2,2,5,Needs Attention
13485.0,233,11,3019.2200000000003,1,4,3,8,At Risk High-Value
13486.0,78,3,1122.41,2,2,2,6,Potential Loyalists
13487.0,58,5,846.87,3,3,2,8,Loyal High-Value
13488.0,17,23,15587.88,4,4,4,12,Champions
13489.0,105,4,449.52,2,2,1,5,Hibernating
13491.0,52,27,4566.56,3,4,4,11,Champions
13492.0,136,3,1269.84,2,2,2,6,Potential Loyalists
13493.0,275,2,618.63,1,1,1,3,Hibernating
13495.0,8,10,5374.26,4,4,4,12,Champions
13496.0,11,2,653.33,4,1,1,6,Promising
13497.0,283,6,1320.33,1,3,2,6,Promising
13499.0,18,5,1159.11,4,3,2,9,Loyal High-Value
13500.0,23,4,1466.3,3,2,3,8,New Customers
13501.0,288,3,2885.11,1,2,3,6,Needs Attention
13502.0,17,5,780.5,4,3,2,9,Loyal High-Value
13503.0,71,6,1905.39,2,3,3,8,At Risk High-Value
13505.0,73,4,4393.63,2,2,4,8,Potential Loyalists
13506.0,316,5,1639.2,1,3,3,7,At Risk High-Value
13507.0,3,4,2479.16,4,2,3,9,New Customers
13508.0,244,2,287.05,1,1,1,3,Hibernating
13509.0,9,8,1114.72,4,3,2,9,Loyal High-Value
13510.0,1,11,4558.29,4,4,4,12,Champions
13512.0,261,4,713.39,1,2,2,5,Needs Attention
13513.0,127,3,824.59,2,2,2,6,Potential Loyalists
13514.0,74,4,815.9000000000001,2,2,2,6,Potential Loyalists
13515.0,73,6,1265.82,2,3,2,7,Potential Loyalists
13516.0,21,4,1685.26,3,2,3,8,New Customers
13517.0,60,3,2128.42,3,2,3,8,New Customers
13519.0,78,2,343.21,2,1,1,4,Hibernating
13520.0,59,11,6909.4,3,4,4,11,Champions
13521.0,1,3,1093.65,4,2,2,8,New Customers
13523.0,33,6,5101.52,3,3,4,10,Champions
13524.0,41,5,680.1800000000001,3,3,1,7,Loyal High-Value
13525.0,15,2,628.78,4,1,1,6,Promising
13526.0,738,2,1182.0,1,1,2,4,Needs Attention
13527.0,34,12,4683.74,3,4,4,11,Champions
13529.0,79,2,307.76,2,1,1,4,Hibernating
13531.0,205,6,1738.52,2,3,3,8,At Risk High-Value
13533.0,183,3,270.79,2,2,1,5,Hibernating
13534.0,2,35,7720.9,4,4,4,12,Champions
13536.0,1,7,3448.29,4,3,4,11,Champions
13537.0,426,2,717.85,1,1,2,4,Needs Attention
13538.0,43,12,3112.73,3,4,3,10,Champions
13539.0,86,7,1569.3600000000001,2,3,3,8,At Risk High-Value
13540.0,467,3,632.39,1,2,1,4,Hibernating
13541.0,427,2,785.25,1,1,2,4,Needs Attention
13542.0,377,17,4006.17,1,4,4,9,At Risk High-Value
13543.0,634,2,1439.6100000000001,1,1,3,5,Needs Attention
13544.0,40,6,829.0,3,3,2,8,Loyal High-Value
13545.0,391,2,374.64,1,1,1,3,Hibernating
13546.0,12,5,1092.14,4,3,2,9,Loyal High-Value
13548.0,96,3,908.99,2,2,2,6,Potential Loyalists
13549.0,26,8,1005.8,3,3,2,8,Loyal High-Value
13551.0,319,2,244.2,1,1,1,3,Hibernating
13552.0,66,22,6978.92,2,4,4,10,At Risk High-Value
13554.0,380,7,1638.28,1,3,3,7,At Risk High-Value
13555.0,74,13,8999.19,2,4,4,10,At Risk High-Value
13556.0,429,2,200.82,1,1,1,3,Hibernating
13557.0,28,13,3032.26,3,4,3,10,Champions
13558.0,6,4,605.06,4,2,1,7,Promising
13559.0,513,2,990.0,1,1,2,4,Needs Attention
13561.0,216,11,1820.72,2,4,3,9,At Risk High-Value
13562.0,82,8,4838.18,2,3,4,9,At Risk High-Value
13563.0,84,2,777.53,2,1,2,5,Needs Attention
13564.0,144,37,17249.55,2,4,4,10,At Risk High-Value
13565.0,19,3,414.8,4,2,1,7,Promising
13566.0,41,5,1708.1200000000001,3,3,3,9,Champions
13567.0,428,4,1083.69,1,2,2,5,Needs Attention
13569.0,17,4,893.78,4,2,2,8,New Customers
13571.0,13,26,4546.54,4,4,4,12,Champions
13573.0,50,6,916.47,3,3,2,8,Loyal High-Value
13575.0,23,5,732.0699999999999,3,3,2,8,Loyal High-Value
13576.0,10,28,11551.74,4,4,4,12,Champions
13577.0,25,11,3489.28,3,4,4,11,Champions
13579.0,15,5,1539.04,4,3,3,10,Champions
13581.0,309,2,280.53000000000003,1,1,1,3,Hibernating
13582.0,390,2,241.68,1,1,1,3,Hibernating
13583.0,156,2,1445.031,2,1,3,6,Needs Attention
13584.0,307,3,392.45,1,2,1,4,Hibernating
13585.0,531,3,684.54,1,2,1,4,Hibernating
13587.0,64,4,1673.5,2,2,3,7,Potential Loyalists
13588.0,16,9,2478.95,4,3,3,10,Champions
13589.0,15,6,1120.74,4,3,2,9,Loyal High-Value
13590.0,11,18,6349.59,4,4,4,12,Champions
13591.0,65,7,2093.94,2,3,3,8,At Risk High-Value
13592.0,36,4,247.95999999999998,3,2,1,6,Promising
13593.0,108,14,5523.6900000000005,2,4,4,10,At Risk High-Value
13594.0,53,2,533.32,3,1,1,5,Promising
13595.0,517,3,818.22,1,2,2,5,Needs Attention
13596.0,6,2,697.04,4,1,1,6,Promising
13597.0,400,2,396.71,1,1,1,3,Hibernating
13598.0,47,5,789.59,3,3,2,8,Loyal High-Value
13599.0,1,33,10167.630000000001,4,4,4,12,Champions
13600.0,312,2,518.42,1,1,1,3,Hibernating
13601.0,45,4,1185.14,3,2,2,7,New Customers
13602.0,65,4,1025.17,2,2,2,6,Potential Loyalists
13605.0,387,2,522.67,1,1,1,3,Hibernating
13606.0,29,3,280.53999999999996,3,2,1,6,Promising
13607.0,40,2,1078.31,3,1,2,6,New Customers
13610.0,12,14,2175.88,4,4,3,11,Champions
13611.0,89,10,3319.53,2,4,4,10,At Risk High-Value
13613.0,453,5,1039.8500000000001,1,3,2,6,Promising
13614.0,24,6,2359.19,3,3,3,9,Champions
13615.0,319,8,6272.53,1,3,4,8,At Risk High-Value
13616.0,568,2,288.1,1,1,1,3,Hibernating
13617.0,40,8,1278.75,3,3,2,8,Loyal High-Value
13619.0,545,2,231.69,1,1,1,3,Hibernating
13623.0,31,10,2566.49,3,4,3,10,Champions
13626.0,253,2,707.04,1,1,2,4,Needs Attention
13627.0,59,7,2245.9,3,3,3,9,Champions
13629.0,23,19,13370.86,3,4,4,11,Champions
13630.0,5,7,2031.78,4,3,3,10,Champions
13631.0,100,11,3070.42,2,4,3,9,At Risk High-Value
13632.0,25,8,3648.15,3,3,4,10,Champions
13634.0,33,16,5073.47,3,4,4,11,Champions
13635.0,68,4,2999.16,2,2,3,7,Potential Loyalists
13636.0,37,5,949.12,3,3,2,8,Loyal High-Value
13637.0,52,3,810.5,3,2,2,7,New Customers
13639.0,74,2,1346.27,2,1,2,5,Needs Attention
13641.0,641,5,1016.47,1,3,2,6,Promising
13642.0,216,4,514.72,2,2,1,5,Hibernating
13643.0,31,10,2156.77,3,4,3,10,Champions
13644.0,16,4,2624.26,4,2,3,9,New Customers
13646.0,400,2,326.25,1,1,1,3,Hibernating
13647.0,10,8,3071.68,4,3,3,10,Champions
13648.0,400,8,1764.02,1,3,3,7,At Risk High-Value
13649.0,257,6,1678.88,1,3,3,7,At Risk High-Value
13650.0,17,10,3288.0,4,4,4,12,Champions
13651.0,35,3,226.85,3,2,1,6,Promising
13652.0,46,5,2570.85,3,3,3,9,Champions
13654.0,43,11,6308.0,3,4,4,11,Champions
13655.0,114,6,2280.51,2,3,3,8,At Risk High-Value
13656.0,165,4,1078.85,2,2,2,6,Potential Loyalists
13657.0,11,2,382.14,4,1,1,6,Promising
13658.0,10,9,6025.5,4,3,4,11,Champions
13659.0,206,12,4894.88,2,4,4,10,At Risk High-Value
13662.0,86,11,2250.11,2,4,3,9,At Risk High-Value
13663.0,179,5,2047.51,2,3,3,8,At Risk High-Value
13665.0,386,3,1711.6599999999999,1,2,3,6,Needs Attention
13666.0,60,5,127.89999999999999,3,3,1,7,Loyal High-Value
13668.0,3,35,13089.94,4,4,4,12,Champions
13669.0,51,3,413.55,3,2,1,6,Promising
13672.0,301,3,419.92,1,2,1,4,Hibernating
13673.0,19,2,396.92,4,1,1,6,Promising
13675.0,151,2,486.82000000000005,2,1,1,4,Hibernating
13676.0,539,2,243.9,1,1,1,3,Hibernating
13677.0,405,2,556.1899999999999,1,1,1,3,Hibernating
13679.0,494,3,281.26,1,2,1,4,Hibernating
13680.0,1,12,11435.67,4,4,4,12,Champions
13681.0,18,4,827.83,4,2,2,8,New Customers
13684.0,286,4,596.98,1,2,1,4,Hibernating
13685.0,3,7,3119.44,4,3,3,10,Champions
13686.0,183,3,409.04,2,2,1,5,Hibernating
13689.0,63,2,1259.5,2,1,2,5,Needs Attention
13692.0,25,5,3114.4,3,3,3,9,Champions
13693.0,374,9,2011.82,1,3,3,7,At Risk High-Value
13694.0,4,143,196482.81,4,4,4,12,Champions
13695.0,31,16,2770.73,3,4,3,10,Champions
13696.0,422,3,2020.4,1,2,3,6,Needs Attention
13698.0,597,2,465.53000000000003,1,1,1,3,Hibernating
13699.0,155,2,764.15,2,1,2,5,Needs Attention
13700.0,26,13,2613.46,3,4,3,10,Champions
13703.0,318,2,425.56,1,1,1,3,Hibernating
13704.0,5,9,2308.06,4,3,3,10,Champions
13705.0,8,7,2035.33,4,3,3,10,Champions
13706.0,303,2,631.17,1,1,1,3,Hibernating
13707.0,267,5,3365.86,1,3,4,8,At Risk High-Value
13709.0,4,18,7591.75,4,4,4,12,Champions
13710.0,32,3,509.52,3,2,1,6,Promising
13711.0,219,9,1792.26,2,3,3,8,At Risk High-Value
13712.0,247,2,766.42,1,1,2,4,Needs Attention
13713.0,408,3,743.26,1,2,2,5,Needs Attention
13715.0,281,17,8483.29,1,4,4,9,At Risk High-Value
13717.0,32,8,1763.3,3,3,3,9,Champions
13718.0,246,2,306.55,1,1,1,3,Hibernating
13719.0,15,11,2815.25,4,4,3,11,Champions
13720.0,117,4,799.9,2,2,2,6,Potential Loyalists
13721.0,36,2,741.54,3,1,2,6,New Customers
13722.0,132,10,5635.41,2,4,4,10,At Risk High-Value
13723.0,217,6,1209.2,2,3,2,7,Potential Loyalists
13725.0,50,8,1980.56,3,3,3,9,Champions
13726.0,39,2,1079.6599999999999,3,1,2,6,New Customers
13727.0,29,8,1080.05,3,3,2,8,Loyal High-Value
13728.0,37,16,2855.17,3,4,3,10,Champions
13729.0,436,3,724.73,1,2,2,5,Needs Attention
13730.0,136,2,752.6,2,1,2,5,Needs Attention
13731.0,219,2,610.59,2,1,1,4,Hibernating
13733.0,411,2,487.03000000000003,1,1,1,3,Hibernating
13734.0,509,4,6701.640000000001,1,2,4,7,Needs Attention
13735.0,25,13,9813.22,3,4,4,11,Champions
13736.0,5,7,2766.21,4,3,3,10,Champions
13739.0,18,2,292.2,4,1,1,6,Promising
13740.0,241,5,1597.77,1,3,3,7,At Risk High-Value
13741.0,72,3,668.4300000000001,2,2,1,5,Hibernating
13742.0,17,12,3131.02,4,4,3,11,Champions
13743.0,3,7,1341.6,4,3,2,9,Loyal High-Value
13744.0,95,2,1156.36,2,1,2,5,Needs Attention
13745.0,162,2,777.36,2,1,2,5,Needs Attention
13747.0,374,2,249.39999999999998,1,1,1,3,Hibernating
13748.0,96,9,2268.35,2,3,3,8,At Risk High-Value
13750.0,54,11,3602.1800000000003,3,4,4,11,Champions
13752.0,124,7,1590.73,2,3,3,8,At Risk High-Value
13753.0,288,4,2094.57,1,2,3,6,Needs Attention
13754.0,152,3,447.05,2,2,1,5,Hibernating
